session_day,1,5,15,30,50,75,90,100
0,-0.005588332811991374,0.025642802317937214,0.11400397618611653,0.5765969157218933,0.6518813172976176,0.7046267489592234,0.7018333176771799,0.7137580414613088
1,-0.9207859337329865,-0.6750716666380564,0.2642456591129303,0.25860344370206195,-1.4224668343861897,-3.0593691070874534,-0.04667611916859945,0.5364492535591125
2,0.021447867155075073,0.012316226959228516,0.5505331754684448,0.5815702478090922,0.6226422687371572,0.6416707336902618,0.6240697801113129,0.6751967469851176
