session_day,1,5,15,30,50,75,90,100
0,-0.0025517940521240234,-0.023740768432617188,0.07722523808479309,0.2910376787185669,0.30349746346473694,0.32971065243085224,0.36254913608233136,0.3624829153219859
1,-0.003683328628540039,-0.05311818917592367,-0.09649207194646199,-0.07797102133433025,0.2285477022329966,0.36567113796869916,0.41498210032780963,0.41949166854222614
2,-0.012932916482289633,-0.06654370824495952,0.026795764764149983,0.2775038282076518,0.4694666067759196,0.5479215184847513,0.5360625684261322,0.5104122956593832
3,-0.013835390408833822,-0.018413444360097248,-0.021285176277160645,0.19427337249120077,0.2752871016661326,0.29154359300931293,0.2950933078924815,0.3382450044155121
4,0.04024389386177063,0.0683571994304657,0.052574376265207924,0.11758994062741597,0.33280739188194275,0.40467845400174457,0.420882115761439,0.4492860635121663
5,-0.16042839487393698,-0.03646863500277201,-0.09793513019879659,0.21936031182607016,0.44198644161224365,0.2934071620305379,0.4809310535589854,0.48844892779986065
6,-0.0059525370597839355,0.009672413269678751,-0.05089154839515686,0.49272135893503827,0.6092014014720917,0.6443864107131958,0.6374582548936208,0.665777583916982
7,-0.0025575260321299234,-0.027596076329549152,0.13467195630073547,0.34604228536287945,0.5185366968313853,0.5243460933367411,0.5476711690425873,0.5571926037470499
8,-0.0012833873430887859,-3.0551958084106445,0.22336987654368082,0.42775378624598187,0.48133495450019836,0.5563441216945648,0.5384499629338583,0.5568927526473999
9,-0.012338389952977499,0.013841877381006876,0.3967057665189107,0.4740598301092784,0.5535556773344675,0.5734253625075022,0.590938667456309,0.5877803365389506
10,0.004891534646352132,-0.008587648471196493,0.24781773487726846,0.4580103357632955,0.5121939778327942,0.5569846530755361,0.5599398712317148,0.5649695793787638
11,0.108242928981781,0.26168012619018555,0.51758740345637,0.526175191005071,0.559769739707311,0.5633614758650461,0.5650250116984049,0.587862104177475
12,-0.01962055762608846,0.14928366740544638,0.49003978570302326,0.5537656644980112,0.6089027722676595,0.5993217627207438,0.5821438729763031,0.49033867319424945
13,0.1336161494255066,0.35128499070803326,0.455447922150294,0.48696284492810565,0.5144124627113342,0.5065432985623678,0.5289406776428223,0.5064067045847574
14,0.026429543892542522,0.052497416734695435,0.3924802343050639,0.43853306770324707,0.45057596762975055,0.4993334909280141,0.5021165410677592,0.4928731123606364
