arm,seed,wall_s,norm,eps_rel,eps,alpha,base,robust_destroy_linf,robust_abs_linf,robust_gap_linf,robust_clean_linf,robust_destroy_l2,robust_abs_l2,robust_gap_l2,robust_clean_l2,R2_behavior,KNN_behavior,R2_time,KNN_time,R2_residual,KNN_residual,sv_sv_max,sv_sv_min,sv_sv_ratio,sv_fro,sp_participation_ratio,sp_entropy,sp_gini,sp_n_neurons,rank_corr_jf_jfinv,auc_jf_gtNB,auroc_global_jf_gtNB,auroc_colnorm_jf_gtNB,auroc_rownorm_jf_gtNB,auc_jfinv_gtNB,auroc_global_jfinv_gtNB,auroc_colnorm_jfinv_gtNB,auroc_rownorm_jfinv_gtNB,auc_jfconvabsinv_gtNB,auroc_global_jfconvabsinv_gtNB,auroc_colnorm_jfconvabsinv_gtNB,auroc_rownorm_jfconvabsinv_gtNB,auc_jf_gtMODEL,auroc_global_jf_gtMODEL,auroc_colnorm_jf_gtMODEL,auroc_rownorm_jf_gtMODEL,auc_jfinv_gtMODEL,auroc_global_jfinv_gtMODEL,auroc_colnorm_jfinv_gtMODEL,auroc_rownorm_jfinv_gtMODEL,auc_jfconvabsinv_gtMODEL,auroc_global_jfconvabsinv_gtMODEL,auroc_colnorm_jfconvabsinv_gtMODEL,auroc_rownorm_jfconvabsinv_gtMODEL,tune_sp_pos_jf,tune_sp_hd_jf,tune_sp_speed_jf,tune_auroc_jf,tune_sel_jf,tune_sp_pos_jfinv,tune_sp_hd_jfinv,tune_sp_speed_jfinv,tune_auroc_jfinv,tune_sel_jfinv,tune_sp_pos_jfconvabsinv,tune_sp_hd_jfconvabsinv,tune_sp_speed_jfconvabsinv,tune_auroc_jfconvabsinv,tune_sel_jfconvabsinv,adv_loss_clean,adv_loss_adv,adv_loss_gap,margin,destroy_frac,destroy_abs,destroy_frac_early,destroy_frac_late
noise_linf_e0.034,0,717.7615222930908,linf,0.034,0.034,0.0068000000000000005,noise,0.09763448375310918,0.03877893244243893,0.2572743892669678,13.01301646232605,0.10103884392908895,0.040131040718586974,0.2662445704142253,13.01301646232605,0.7656793594360352,0.989522111415863,0.768047034740448,0.9474545836448669,0.00316736102104187,-1.3131264925003052,0.7310441723051936,0.015926637738093156,0.02178614964930486,0.7398034643727344,346.3627221564281,5.866535872803385,0.11343998714905879,360,0.11050428966179482,0.3567882508727579,0.3567882508727579,0.2144284940411701,0.5555377994462501,0.940555405080053,0.940555405080053,0.9271933309257253,0.5724870591067774,0.9419790538100398,0.9419790538100398,0.9294934994582882,0.5789608161791261,0.3495235576923077,0.3495235576923077,0.19608846153846154,0.5600411057692307,0.9741109374999999,0.9741109375,0.9640132211538461,0.5774706730769231,0.9741834134615385,0.9741834134615385,0.964561298076923,0.5834447115384616,0.7878391551375138,-0.7869060203653835,-0.23494754331952147,0.9200102880658436,1.5747451755028972,0.7724707237967372,-0.7916951519687652,-0.24428943638968403,0.9083627278071722,1.5641658757655024,0.7862056548790242,-0.795784432493049,-0.2398089491431261,0.9157113462669019,1.5819900873720731,13.046350227355957,13.015487850189208,-0.030862377166748046,2.601741794356627,-0.011840952135689562,-0.004671798068562536,-0.013491117629682869,-0.011107097370263164
acorn_linf_e0.034,0,1339.4356820583344,linf,0.034,0.034,0.0068000000000000005,acorn,0.0018041341768631105,0.0007157611413050555,0.004745086034138997,13.01801085472107,0.008461959502373842,0.0033571119964399977,0.022255579630533855,13.01801085472107,0.7813078761100769,0.9921102166175843,0.7912732362747192,0.9206920742988587,0.008857131004333496,-0.686612582206726,0.3234133061260856,0.0028823137418293302,0.00891216807482137,0.324305369216144,332.5029675758188,5.84397173942168,0.16415011404926194,360,0.6417995916171787,0.524177500902853,0.524177500902853,0.49619748404959674,0.5252251113518719,0.8819913928012519,0.8819913928012519,0.9438386300710244,0.5231921873119056,0.9237940893222584,0.9237940893222584,0.9319290959431804,0.5200601902010352,0.5404813701923077,0.5404813701923077,0.5516637019230769,0.5268223557692308,0.903930048076923,0.9039300480769231,0.9650480769230769,0.5250668269230769,0.9517242788461538,0.9517242788461538,0.9610711538461538,0.52133125,0.7382564680283026,-0.5022260974235911,-0.5319552362801153,0.9073706643151087,1.2404825654518938,0.7396098735329748,-0.5078709455062668,-0.5447313122272034,0.909428277483833,1.2474808190392417,0.6893167899958075,-0.4738076682690453,-0.5252900613945066,0.8765064667842446,1.1631244582648528,13.062129589080811,13.123323421478272,0.061193832397460936,2.5859624326317734,0.02514300313908762,0.009492380464151674,0.08112630231139847,0.004693218930904472
acorn_xreg_linf_e0.034,0,1328.539330482483,linf,0.034,0.034,0.0068000000000000005,acorn_xreg,-0.004976528925080065,-0.001967958579484201,-0.01301868756612142,13.032063484191895,0.005243055664750096,0.002073361192082977,0.013715982437133789,13.032063484191895,0.7721801996231079,0.9901740193367005,0.7875725626945496,0.9367708444595337,0.013977140188217163,0.2878318727016449,0.0664692785848536,0.0003762257605094779,0.005660145085359911,0.0665313222905268,350.58893147481746,5.872640344419985,0.09329473525766052,360,0.39037274620891077,0.3449551583002287,0.3449551583002287,0.17140574214517876,0.4804917539424582,0.8984749307812688,0.8984749307812688,0.9568914770675334,0.4794703262308896,0.9250683158781751,0.9250683158781751,0.9657391356687132,0.4790691585409895,0.3715751201923077,0.3715751201923077,0.24208389423076923,0.4785127403846154,0.915523076923077,0.9155230769230769,0.9612456730769231,0.4781721153846154,0.919815625,0.919815625,0.9546867788461538,0.47843221153846155,0.4794957265616761,-0.2323999413575722,-0.5132318407806644,0.7521678424456202,0.7118956679192483,0.4888540806642026,-0.20226390635730215,-0.5132652772526537,0.7722663139329806,0.6911179870215047,0.44290053678397723,-0.17498694691574265,-0.4987556488347389,0.7472075249853027,0.6178874836997199,13.07082252883911,13.115319179534913,0.044496650695800784,2.5772694928734725,0.018563163689538247,0.006944746961067306,0.07722225104690138,-0.005513592771508346
noise_linf_e0.04,0,717.88818192482,linf,0.04,0.04,0.008,noise,0.08809020096953767,0.034988408685996265,0.23212798436482748,13.01296623547872,0.09652979773290582,0.038340529958523106,0.2543674310048421,13.01296623547872,0.7620495557785034,0.9893413066864014,0.7642990946769714,0.9465282678604126,0.0029022395610809326,-1.4545177936553955,0.6974138643035893,0.014146710536347713,0.020284527251941104,0.7051505128167408,348.18370952376307,5.869160483092135,0.10529865520979054,360,0.07013594747239074,0.32876519802576143,0.32876519802576143,0.1854381846635368,0.5644336102082581,0.9524384555194414,0.9524384555194414,0.9540685566389792,0.5743063079330685,0.9525258817864451,0.9525258817864451,0.9504998796195979,0.5905733116648609,0.3311610576923077,0.3311610576923077,0.17789230769230768,0.5664548076923077,0.9750350961538462,0.9750350961538462,0.9675682692307692,0.5783420673076923,0.9756432692307692,0.9756432692307693,0.9674848557692308,0.5952221153846153,0.778089851516344,-0.776829810929611,-0.2586118205644591,0.9135802469135802,1.554919662445955,0.7762500739460438,-0.7802778828025936,-0.2762094357723954,0.9090975896531452,1.5565279567486374,0.7697698284708987,-0.7919032297059905,-0.24895948271205795,0.9190182245737801,1.5616730581768892,13.045151329040527,13.014651130676269,-0.030500198364257814,2.602940692672057,-0.011689201859306728,-0.004615065229729984,-0.012953271754860248,-0.011186064753955515
acorn_linf_e0.04,0,1321.2711839675903,linf,0.04,0.04,0.008,acorn,0.0024952849992065838,0.0009889051876013153,0.006551265716552734,13.022645552953085,0.009491098533430307,0.0037613979045441454,0.024918317794799805,13.022645552953085,0.7767187356948853,0.9919100880622864,0.7909535765647888,0.9328045129776001,0.01064920425415039,-0.48628771901130674,0.30387390092095656,0.0028992821129474227,0.009541069845618567,0.3046654875299561,326.27640154481844,5.8326363437086854,0.1841439291562531,360,0.6779175677689162,0.521486397014566,0.521486397014566,0.5231476465631395,0.5121397616468039,0.8265489948236426,0.8265489948236427,0.9009422775972071,0.5187766341639581,0.9151844829661732,0.915184482966173,0.9340450824605754,0.517059708679427,0.5148052884615384,0.5148052884615385,0.4876173076923077,0.5128954326923076,0.8646836538461538,0.8646836538461539,0.9634735576923077,0.5195074519230769,0.9409798076923077,0.9409798076923077,0.9617252403846154,0.5174514423076924,0.6925711875348832,-0.4402523682024295,-0.5188131595665604,0.8945840681951793,1.1328235557373127,0.7040573872740786,-0.4495008963546529,-0.5105525505598038,0.9056069958847737,1.1535582836287315,0.6461052940223303,-0.41755209016530476,-0.5092518717994222,0.8672104644326867,1.0636573841876351,13.072021312713623,13.150934043884277,0.0789127311706543,2.576070708998961,0.03254274705994652,0.012256445967179118,0.10176691792632145,0.00788778671405774
acorn_xreg_linf_e0.04,0,1313.0329067707062,linf,0.04,0.04,0.008,acorn_xreg,-0.00023247967561417025,-9.187869122741721e-05,-0.0006075700124104818,13.03476858139038,0.006759501340043631,0.0026713652903469086,0.017664750417073567,13.03476858139038,0.7784899473190308,0.9900300145149231,0.7957823872566223,0.9403089284896851,0.014979124069213867,0.46375702023506166,0.06719277240008009,0.00036701879816900045,0.00546217673507639,0.06726045294856721,348.28667980305437,5.869011413417324,0.10428722520545397,360,0.3761854362179263,0.3185099915733719,0.31850999157337184,0.11813049235584447,0.47346424702058504,0.9050036114120621,0.9050036114120621,0.959962381124353,0.468245756590827,0.9326369327073553,0.9326369327073553,0.9677419646081618,0.4707583965330444,0.35346129807692306,0.35346129807692306,0.21207139423076923,0.47166778846153845,0.9221817307692308,0.9221817307692308,0.9593413461538461,0.4669548076923077,0.9067569711538461,0.9067569711538461,0.9537569711538462,0.4704175480769231,0.4537131202144049,-0.2053279732096698,-0.5188396515405211,0.7438639035861259,0.6590410934240747,0.4601208342656964,-0.15900868576660826,-0.5104116029701875,0.7789535567313345,0.6191295200323046,0.4346875104488974,-0.15746726440790437,-0.5060141924963413,0.7505511463844797,0.5921547748568018,13.07937393951416,13.138407638549804,0.05903369903564453,2.5687180821984237,0.025105277210280233,0.009261676855520753,0.09942809905335442,-0.004638234320831392
noise_l2_e0.05,0,716.1476123332977,l2,0.05,0.15325746536254883,0.030651493072509767,noise,0.46013784293473314,0.18276041463270384,1.2125058968861897,13.013002554575602,0.23050736869348884,0.09155440194943504,0.6074088414510092,13.013002554575602,0.7670835256576538,0.9891493678092956,0.7683727741241455,0.9208838224411011,0.0015613436698913574,-1.4288153052330017,0.8507947059535433,0.017479760910711552,0.020545215888621213,0.8610627329635169,339.7153495403626,5.856875346298434,0.13825700260010876,360,0.3054588708222285,0.44518689057421457,0.4451868905742145,0.2914575057180691,0.5391428915372577,0.9227585169134466,0.9227585169134465,0.9254426989286144,0.5637537618875647,0.9355104129047792,0.9355104129047791,0.9167385939569038,0.5713693270735525,0.4092411057692307,0.4092411057692308,0.2363605769230769,0.5405990384615385,0.958178125,0.958178125,0.9669314903846153,0.5684495192307693,0.9732415865384615,0.9732415865384615,0.9628271634615385,0.5780492788461539,0.7822722397549362,-0.7850433516719522,-0.23211958940012398,0.8944738389182834,1.5673155914268884,0.7647106330552962,-0.8042724095093327,-0.1996694933345679,0.8847001763668431,1.568983042564629,0.7702137619374635,-0.8016345290730124,-0.19931069426976028,0.8945840681951793,1.5718482910104759,13.040462482452392,13.011328964233398,-0.02913351821899414,2.6076295392601914,-0.011119363257163051,-0.0044011619012065736,-0.008624332938326283,-0.011614417749974909
acorn_l2_e0.05,0,1312.9203782081604,l2,0.05,0.15325746536254883,0.030651493072509767,acorn,0.014343953187312708,0.005695339402880364,0.037776947021484375,13.014447371164957,0.005814388698258804,0.0023086403420441255,0.015313148498535156,13.014447371164957,0.7777590155601501,0.9911641716957093,0.7822468280792236,0.9272546529769897,0.005104541778564453,-1.387516236305237,0.48807996443198404,0.0032936978198357123,0.006748274995612328,0.48930355252864544,353.29829864219994,5.876694285322697,0.07872294381995681,360,0.8699154415331055,0.7946063560852293,0.7946063560852293,0.8870982304080895,0.5665327434693632,0.8188106416275431,0.818810641627543,0.9425036114120621,0.5429472131936921,0.948208438666185,0.9482084386661851,0.9572411821355483,0.5327079571445769,0.8654552884615384,0.8654552884615384,0.9543257211538462,0.5702473557692308,0.8373262019230769,0.8373262019230769,0.9695706730769231,0.5463240384615384,0.9654740384615386,0.9654740384615385,0.9616221153846154,0.5336915865384615,0.8137040666466048,-0.6821361790343032,-0.4638798653281789,0.909538506760729,1.495840245680908,0.8080754223926626,-0.682194564258469,-0.49616380784831154,0.9059009406231628,1.4902699866511315,0.712360177676268,-0.6305473036057377,-0.4191688721877998,0.869782480893592,1.3429074812820057,13.046436599731445,13.081584243774413,0.03514764404296875,2.6016554219811385,0.01431040499151951,0.005435142917860324,0.04990138231466843,0.0004725810569932676
acorn_xreg_l2_e0.05,0,1322.944053888321,l2,0.05,0.15325746536254883,0.030651493072509767,acorn_xreg,0.022361860592350805,0.008863316523930543,0.05872217814127604,13.022095839182535,0.005331443598287285,0.002113162026045027,0.014000336329142252,13.022095839182535,0.7878530025482178,0.9877461552619934,0.7959225177764893,0.9224433183670044,0.00639757513999939,0.032188624143600464,0.07046494727608447,0.0003658644347364103,0.005192147995271164,0.07052189817960958,355.71559758321234,5.880136552771072,0.062060732220654335,360,0.5291924556704266,0.5395530877573131,0.5395530877573131,0.5719429396894186,0.4952097628506079,0.9208243048031781,0.920824304803178,0.9368944865775851,0.48575448416997713,0.9181166486096064,0.9181166486096064,0.936286565547129,0.4782827735644637,0.5356262019230769,0.535626201923077,0.5896538461538462,0.4917182692307692,0.9478646634615385,0.9478646634615384,0.9633336538461539,0.4838701923076923,0.9446173076923077,0.9446173076923077,0.9618122596153846,0.4740956730769231,0.547343472300455,-0.3478105540937816,-0.4773678809250071,0.7736625514403292,0.8951540263942366,0.4749329341532984,-0.23111083676057168,-0.4858496850541542,0.768996178718401,0.70604377091387,0.39700126286982657,-0.17253451029714734,-0.46831225549579847,0.7200911228689006,0.5695357731669739,13.05117854309082,13.087795722961426,0.03661717987060547,2.596913478621764,0.014770615700044148,0.005644681285384969,0.04726836536891648,0.002238792754876022
noise_l2_e0.07,0,716.648446559906,l2,0.07,0.2145604515075684,0.04291209030151368,noise,0.2481842657308807,0.09858055263569203,0.654045581817627,13.012774070103964,0.127248002375075,0.05054374706730951,0.335338830947876,13.012774070103964,0.7660142779350281,0.9894358158111572,0.7675880193710327,0.9501817345619201,0.002169311046600342,-1.3938694238662719,0.8093942303342289,0.019597428192535085,0.024212463417786635,0.8189966787076475,342.966092553858,5.861604374943456,0.12688827348325504,360,0.13685047131879424,0.3447517154207295,0.3447517154207295,0.19047369688214758,0.5449097146984471,0.9502332370290116,0.9502332370290116,0.9469269892861442,0.5661866498134104,0.9509007463584929,0.9509007463584929,0.9488139520886,0.5790155892620681,0.35283701923076927,0.3528370192307692,0.1889002403846154,0.5473721153846154,0.9743016826923075,0.9743016826923077,0.9640622596153846,0.5707651442307692,0.9751598557692309,0.9751598557692308,0.966611298076923,0.5820204326923077,0.7791870822048523,-0.789784900603657,-0.22544566959107193,0.9026675485008818,1.5689719828085094,0.7745298960640128,-0.7986787449491637,-0.21189232427204943,0.8992504409171076,1.5732086410131765,0.7834525472161564,-0.8019884412688367,-0.20502961699807354,0.9121105232216343,1.5854409884849932,13.043219032287597,13.013648448944092,-0.02957058334350586,2.6048729894249862,-0.011301954314251088,-0.004469636165100658,-0.009541229154509095,-0.011526946530915454
acorn_l2_e0.07,0,1338.4223656654358,l2,0.07,0.2145604515075684,0.04291209030151368,acorn,0.004887778089827992,0.0019397560184825,0.012862126032511393,13.016598463058472,0.002198842034050162,0.0008726249903441767,0.00578618049621582,13.016598463058472,0.7775059938430786,0.9917445182800293,0.7852480411529541,0.9380682468414306,0.007350802421569824,-1.0326942801475525,0.41139329791557827,0.0026183112199755494,0.006364496537113862,0.4122422331825462,354.17431229374193,5.87792844307512,0.07321723423392146,360,0.8086289239401699,0.817259239195859,0.817259239195859,0.9091922475021067,0.5505191404839292,0.8869275911881546,0.8869275911881546,0.9330167328758878,0.5318090164921151,0.9390333453713735,0.9390333453713735,0.9532108462742266,0.5161294691224269,0.8247024038461539,0.8247024038461539,0.9294516826923077,0.5531793269230769,0.9157954326923077,0.9157954326923077,0.9638038461538462,0.531114423076923,0.9602524038461537,0.9602524038461538,0.9640629807692308,0.5162670673076923,0.7921840960707002,-0.6301892761518222,-0.5004187275107576,0.9041740152851264,1.4223733722225225,0.7916503985370258,-0.6032471958374164,-0.5079038675709946,0.9155643738977073,1.3948975943744422,0.6222591738104973,-0.4738112691198749,-0.4567278039696808,0.8302836566725456,1.0960704429303723,13.053508609771729,13.109129619598388,0.055621009826660156,2.5945834119408557,0.022724119860622942,0.00861142701299606,0.07490055787718068,0.003333666221017997
acorn_xreg_l2_e0.07,0,1347.550770521164,l2,0.07,0.2145604515075684,0.04291209030151368,acorn_xreg,0.004805617134946692,0.001902780495519896,0.012597958246866861,13.026593844095865,0.0006608259082666787,0.00026165258607877413,0.0017323493957519531,13.026593844095865,0.7836106419563293,0.98865647315979,0.7989099621772766,0.9220339059829712,0.01458752155303955,0.14430952668190003,0.07355162497333141,0.0004078438683810555,0.005545001467050291,0.07361308859494813,355.8821202293561,5.8803380348713326,0.06124082868352698,360,0.19695515475313177,0.34571355483327315,0.34571355483327315,0.286138196701577,0.47464848922595404,0.9181530636812326,0.9181530636812327,0.9259759841097869,0.4862158420609125,0.9139225954014686,0.9139225954014687,0.9167566510172144,0.4717428072709763,0.32558870192307693,0.32558870192307693,0.23487163461538463,0.47275432692307695,0.9478072115384615,0.9478072115384616,0.9624048076923077,0.48367908653846153,0.9445415865384615,0.9445415865384615,0.9545733173076923,0.46909615384615383,0.5353341203764431,-0.3130060159929217,-0.4961067086422992,0.7694003527336861,0.8483401363693648,0.5407883805687801,-0.26764661249958205,-0.5017759910698899,0.7980232216343327,0.8084349930683621,0.42213597327139873,-0.18131081258343043,-0.47828661229381914,0.7245370370370371,0.6034467858548291,13.060205883026123,13.114424411773681,0.05421852874755859,2.587886138686461,0.022144721257795878,0.008395031805163797,0.07438603157508988,0.0015866236448025324
noise_l2_e0.082,0,715.6603493690491,l2,0.082,0.2513422431945801,0.050268448638916025,noise,0.1937340392694821,0.07694644420639812,0.5104846159617106,13.013115882873535,0.10818833846080655,0.042969742001443906,0.28507335980733234,13.013115882873535,0.7627559304237366,0.9893977165222168,0.7644771933555603,0.9479076385498046,0.0019463300704956055,-1.3975005865097045,0.7759397790587854,0.015452112386451786,0.019914061378829156,0.7847057627461967,344.16267260211646,5.863270684869521,0.12245454521711863,360,0.13596444404767902,0.3443224088118455,0.34432240881184545,0.1887691103888287,0.5581235704827254,0.9533306247742868,0.9533306247742868,0.9539253039605152,0.5761854460093897,0.9501817744071266,0.9501817744071265,0.9467106055134225,0.5901155651859877,0.35470348557692305,0.35470348557692305,0.189190625,0.5599524038461539,0.9758492788461538,0.9758492788461538,0.9675480769230769,0.5811213942307693,0.9756360576923078,0.9756360576923077,0.9663276442307692,0.5948716346153846,0.7847575984382595,-0.790444370712737,-0.23312448398521593,0.9079218106995884,1.5752019691509966,0.7791366702932379,-0.7989428930778787,-0.22591532342070542,0.9043944738389182,1.5780795633711167,0.7742472292738883,-0.8106122218021229,-0.22701384012736722,0.9120002939447384,1.5848594510760112,13.042473262786865,13.012046768188476,-0.03042649459838867,2.605618758925719,-0.011637104425885421,-0.004600222383439111,-0.011008091885297548,-0.011582030419344485
acorn_l2_e0.082,0,1327.6149368286133,l2,0.082,0.2513422431945801,0.050268448638916025,acorn,0.002031443056326244,0.0008054960321938216,0.005338033040364583,13.020379702250162,0.0028120513172820772,0.0011150098121350473,0.007389148076375325,13.020379702250162,0.7798041105270386,0.9914914608001709,0.7907010316848755,0.9463151454925537,0.009957462549209595,-0.714542543888092,0.3941979768328322,0.002977620118598436,0.0075536159330953576,0.3950300602847678,354.0270784493498,5.877687513233928,0.07421504995897021,360,0.8357226023192281,0.7806061153244251,0.7806061153244251,0.9210521247140966,0.5416434934392681,0.8721602263151558,0.8721602263151559,0.9092078969543759,0.5278894306006983,0.9430019862766341,0.9430019862766341,0.9451853858191887,0.5124030937763332,0.8023805288461539,0.8023805288461539,0.9534670673076923,0.5441290865384616,0.9181348557692308,0.9181348557692308,0.9636259615384616,0.5245896634615385,0.956808173076923,0.9568081730769231,0.9560081730769231,0.5112725961538461,0.7784121276655941,-0.6136526259204674,-0.5150608157984757,0.9096119929453262,1.3920647535860615,0.7699941100368572,-0.5836938042217403,-0.5247576498789857,0.9097957084068196,1.3536879142585976,0.6190947975421621,-0.4565333580248818,-0.45903774977687584,0.8260949441504997,1.075628155567044,13.061790744781494,13.133536575317382,0.07174583053588868,2.58630127693109,0.02936187823500973,0.011115347334662625,0.0937014044807921,0.005628734109305025
acorn_xreg_l2_e0.082,0,1347.7450726032257,l2,0.082,0.2513422431945801,0.050268448638916025,acorn_xreg,-0.00371872979501302,-0.001471059065402032,-0.00973367691040039,13.030620416005453,0.0009466091504569483,0.00037445347413538207,0.0024776458740234375,13.030620416005453,0.7797747254371643,0.9891052842140198,0.7956720590591431,0.9127240538597107,0.015292525291442871,0.28366745710372926,0.0690824757529528,0.00036853121587871574,0.005334655596256096,0.0691465840595929,355.33613730122227,5.879557467223021,0.06506724974231459,360,0.20669395944248514,0.31020690381605875,0.31020690381605875,0.1954366799085109,0.4684103767906585,0.9167984832069339,0.9167984832069339,0.9330754183218972,0.48121734681593836,0.906225171542073,0.9062251715420729,0.9326032261947755,0.46582159624413144,0.3279308894230769,0.3279308894230769,0.2322798076923077,0.46621634615384616,0.944465625,0.944465625,0.9622117788461538,0.4805615384615385,0.9347552884615385,0.9347552884615384,0.9553728365384615,0.4641704326923077,0.4632401998986617,-0.2411816449200997,-0.4940025257396533,0.7507716049382716,0.7044218448187614,0.5340468162048576,-0.26527468061739157,-0.5328662515400067,0.8063271604938271,0.7993214968222492,0.3939706324894482,-0.15232139136876055,-0.4846238525503026,0.7303057025279247,0.5462920238582087,13.067343494415283,13.133374027252197,0.06603053283691407,2.5807485272973008,0.02717596612184887,0.010251333647553852,0.09313743636818331,0.00161676212136272
noise_l2_e0.1,0,715.540762424469,l2,0.1,0.30651493072509767,0.061302986145019535,noise,0.12672712113080972,0.050331646256967365,0.3339088757832845,13.013227621714273,0.09890084625253609,0.03927998700545245,0.2605901559193929,13.013227621714273,0.7650471925735474,0.9897916913032532,0.767280101776123,0.9304967641830444,0.0020021796226501465,-1.38985013961792,0.7479408905907672,0.016723746144500916,0.02235971632904243,0.7567800417244309,345.36781414745406,5.865095856982666,0.11728034922103037,360,0.1259687696809751,0.34257132538822677,0.3425713253882268,0.20201607078367642,0.552774768267726,0.9499133261105092,0.9499133261105092,0.9442379920548934,0.573276453593355,0.9531091248344769,0.953109124834477,0.9512973997833153,0.585404478150957,0.3541278846153846,0.35412788461538464,0.20022307692307692,0.5557887019230769,0.9774076923076923,0.9774076923076923,0.968396875,0.5768728365384616,0.9756557692307692,0.9756557692307692,0.9666033653846153,0.5895528846153846,0.7871032955501198,-0.7922671728434119,-0.23744061811176523,0.9177689594356261,1.5793704683935317,0.7696129342561799,-0.8009866331273132,-0.2246817748079332,0.9072971781305115,1.5705995673834932,0.7789136747454326,-0.8017281511945822,-0.2164990985012744,0.9137272192827748,1.5806418259400148,13.043824069976807,13.013500869750976,-0.03032320022583008,2.6042679517357774,-0.01161063954951753,-0.004586606418518497,-0.012180082533737448,-0.011170037735810988
acorn_l2_e0.1,0,1336.728598833084,l2,0.1,0.30651493072509767,0.061302986145019535,acorn,-0.001290136361380927,-0.0005113959579574386,-0.0033883253733317056,13.021672089894613,0.003979174633671566,0.0015773276770565722,0.010450919469197592,13.021672089894613,0.7843928933143616,0.9918035387992858,0.8013815879821777,0.9476592063903808,0.01438438892364502,-0.5180544257164001,0.3479567218336214,0.0027905234407535184,0.00801974287505741,0.3486199047962102,354.4716189448259,5.878290298909444,0.07139165216239907,360,0.6864312006527852,0.625814824846515,0.625814824846515,0.7435683760683761,0.5190041531238714,0.916862736246539,0.916862736246539,0.9132963163596967,0.5097363669194656,0.9333411580594679,0.9333411580594679,0.9467051883953292,0.49898368845551944,0.6821139423076923,0.6821139423076923,0.8289216346153846,0.5204240384615385,0.9544789663461538,0.9544789663461538,0.9654331730769231,0.5091235576923077,0.95475625,0.95475625,0.9610076923076923,0.5011213942307692,0.6971239490016641,-0.470255171722004,-0.5312697886043359,0.8798868312757202,1.1673791207236681,0.7097971434964776,-0.47586915536899715,-0.5439563576879451,0.8912037037037037,1.1856662988654747,0.5534067906902573,-0.3532035998220151,-0.4505693202365244,0.7946061140505585,0.9066103905122724,13.074500274658202,13.174999736785889,0.10049946212768554,2.573591747054381,0.04153938049227754,0.015621805229018347,0.13046005405564914,0.009657925268807661
acorn_xreg_l2_e0.1,0,1344.3142476081848,l2,0.1,0.30651493072509767,0.061302986145019535,acorn_xreg,-0.006816692760686794,-0.002694507953832214,-0.017820119857788086,13.033893267313639,0.002784265329201893,0.0011005673350457277,0.007278601328531901,13.033893267313639,0.7784971594810486,0.9892301559448242,0.7906593084335327,0.925699257850647,0.010946303606033325,0.35674259066581726,0.06980056192636,0.00040512166486254267,0.005803988588085414,0.06985860022998609,354.9653650049757,5.879014518472664,0.06788291404565383,360,0.20356033323503994,0.3405534488985193,0.3405534488985193,0.25206332009148913,0.47081858673407967,0.9091431924882629,0.9091431924882629,0.9077308294209703,0.47063350186589625,0.9369459491994704,0.9369459491994703,0.959740580233538,0.46417328758878057,0.30592043269230773,0.3059204326923077,0.1979153846153846,0.4657449519230769,0.943058173076923,0.9430581730769231,0.9599665865384616,0.4704954326923077,0.9438274038461538,0.9438274038461538,0.9544310096153846,0.4630201923076923,0.36400820993989147,-0.14123334284986766,-0.47375416991386243,0.6930849500293945,0.5052415527897591,0.41967787817292823,-0.16295933353395217,-0.5110821328353871,0.7501469723691946,0.5826372117068804,0.3211966656121318,-0.08531701633500258,-0.4685275349346831,0.6907701352145796,0.40651368194713433,13.080709423065185,13.16422082901001,0.08351140594482422,2.5673825986473986,0.035069806367727795,0.013051916096751309,0.12691128337270585,-0.0004450792023224797
cebra,1,411.82179594039917,linf,0.0,0.0,0.0,cebra,0.2804851069670284,0.11112823017496938,0.736065149307251,13.023835976918539,0.23934284170412023,0.09482759906360923,0.6280965805053711,13.023835976918539,0.7746673822402954,0.988494598865509,0.7773928046226501,0.917911434173584,0.004401654005050659,-1.2409890294075012,1.0685560981645978,0.03328435381175955,0.03114890633157241,1.0890064850684433,337.7050621831016,5.853635098478753,0.14610618873237857,360,0.11321655254820473,0.29848711929697846,0.29848711929697846,0.15906915854098952,0.5302940291320573,0.926615053569279,0.9266150535692789,0.9544038160587457,0.584184422775972,0.9495657276995305,0.9495657276995305,0.957641747923438,0.5743069098350788,0.31108197115384617,0.31108197115384617,0.16733173076923077,0.5319516826923076,0.9398762019230769,0.939876201923077,0.9613858173076923,0.5900245192307693,0.9660829326923078,0.9660829326923077,0.9671637019230769,0.5757439903846154,0.7810232589243229,-0.7806135335406393,-0.21379151588103817,0.921957671957672,1.5616367924649621,0.7811173954531542,-0.785997577141799,-0.18151914752428644,0.9002425044091711,1.5671149725949531,0.7852753493468312,-0.7867524697978636,-0.193495834587201,0.9164829512051734,1.5720278191446948,,,,,,,,
